0,4.83016916070792
0.1,4.21223097402563
0.2,4.50929974613646
0.3,4.91972045266121
0.4,5.21955367650699
0.5,5.41572713444693
0.6,5.54905212152371
0.7,5.6464473161881
0.8,5.71933736785231
0.9,5.77049476773336
1,5.69347657832153
1.1,5.74668656860354
1.2,5.75186336622737
1.3,6.04514761567898
1.4,5.7757801259874
1.5,5.65249727846366
1.6,5.60205121931545
1.7,5.57756108701579
1.8,5.55789352020595
1.9,5.53581959579325
2,5.51083406851373
2.1,5.48486891820636
2.2,5.46009082067585
2.3,5.43804413454111
2.4,5.41951197457796
2.5,5.40467230918797
2.6,5.39331827124832
2.7,5.38504418037709
2.8,5.37937202211534
