0,0.785398163397448
0.1,0.670796586364131
0.2,0.424297093491138
0.3,0.220198359316703
0.4,0.0782341238651324
0.5,-0.0175737893092846
0.6,-0.0808819871500591
0.7,-0.119279039503084
0.8,-0.137403688980545
0.9,-0.139290229098191
1,-0.129172225367273
1.1,-0.107545204475713
1.2,-0.0744339940430273
1.3,-0.0334602987679525
1.4,-0.0166633561810553
1.5,-0.0301966848924077
1.6,-0.0421060295628993
1.7,-0.0439863595271313
1.8,-0.0374006082093666
1.9,-0.0264890182864969
2,-0.0149021321588961
2.1,-0.0049171290036049
2.2,0.00247943697256332
2.3,0.0071928607892319
2.4,0.00961265420259687
2.5,0.0103093502538059
2.6,0.0098511324954158
2.7,0.00871549266287888
2.8,0.00726228116840135
2.9,0.0057397489609499
