0,0.785398163397448
0.1,0.788070759230259
0.2,0.747772321214465
0.3,0.673589450334666
0.4,0.579297348024829
0.5,0.477213473308738
0.6,0.376642832632344
0.7,0.28410064654872
0.8,0.203706446573752
0.9,0.137514660054953
1,0.0858616130842218
1.1,0.047661521268565
1.2,0.020625617812462
1.3,0.00134469102759897
1.4,-0.0142069960560275
1.5,-0.0277464994651733
1.6,-0.0381613857343328
1.7,-0.0443208343167833
1.8,-0.046051451893134
1.9,-0.0440186214369211
2,-0.0393175512099816
2.1,-0.033107586489846
2.2,-0.0263849310706636
2.3,-0.0198857847171742
2.4,-0.014078750916361
2.5,-0.00920489227602717
2.6,-0.0053350002895688
2.7,-0.00242603471231928
2.8,-0.000368247342829396
2.9,0.000979457882528232
