0,0.523598775598299
0.1,0.486542119438821
0.2,0.403166100096987
0.3,0.324999189131222
0.4,0.25804560227772
0.5,0.188825509151215
0.6,0.102735232553874
0.7,-0.00736503431807934
0.8,-0.139617708543796
0.9,-0.284953236816953
1,-0.429705479451341
1.1,-0.558145982822428
1.2,-0.654938426225843
1.3,-0.707504545186246
1.4,-0.707849065959554
1.5,-0.653281352987675
1.6,-0.546003663851803
1.7,-0.392282195948436
1.8,-0.202116314372275
1.9,0.0103443728478741
2,0.226403878462336
2.1,0.423761183701967
2.2,0.579677759089568
2.3,0.67581603057753
2.4,0.702577744215109
2.5,0.660678914010775
2.6,0.559639547955336
2.7,0.414869100552171
2.8,0.245055677604494
2.9,0.0701358273577385
3,-0.0907942471188483
3.1,-0.221900187809219
3.2,-0.312822543432238
3.3,-0.359825448367403
3.4,-0.365436469379202
3.5,-0.336859028608258
3.6,-0.283882508773762
3.7,-0.216946868908326
3.8,-0.145681845752708
3.9,-0.07796462289037
4,-0.0194330440491303
4.1,0.0266187026508287
4.2,0.0590362351101613
4.3,0.0783845592702815
4.4,0.086418662862275
4.5,0.0855488413676479
4.6,0.0783792470338177
4.7,0.0673627563102268
4.8,0.0545824146731808
4.9,0.0416466873963354
5,0.0296736604917506
5.1,0.0193358824224423
5.2,0.0109395809172899
5.3,0.00451690956060257
5.4,-8.41580708752176e-05
5.5,-0.00312270935704838
5.6,-0.00490157635689471
5.7,-0.00572385759928033
5.8,-0.005866203531426
5.9,-0.00556248101460196
5.99999999999999,-0.00499820622363852
6.09999999999999,-0.00431194128944982
6.19999999999999,-0.00360067092060237
6.29999999999999,-0.00292699818416623
6.39999999999999,-0.00232671646764828
6.49999999999999,-0.00181588311929543
6.59999999999999,-0.00139693607590018
6.69999999999999,-0.00106367707818602
6.79999999999999,-0.000805121976480131
6.89999999999999,-0.000608318794013271
6.99999999999999,-0.000460282351269753
7.09999999999999,-0.000349209479770771
7.19999999999999,-0.00026513474830716
7.29999999999999,-0.000200172143576478
7.39999999999999,-0.000148468806616008
7.49999999999999,-0.000105975928296913
7.59999999999999,-7.01210376589164e-05
7.69999999999999,-3.94461761413677e-05
7.79999999999999,-1.32584392947314e-05
7.89999999999999,8.67651344178293e-06
7.99999999999999,2.6380850896424e-05
8.09999999999999,3.98446241604542e-05
8.19999999999999,4.91415039766861e-05
